,AirtemperatureK,ProcesstemperatureK,Rotationalspeedrpm,TorqueNm,Toolwearmin,TWF,HDF,PWF,OSF,RNF
1998,298.3,308.0,1637,30.8,2,0,0,0,0,0
1999,298.4,308.0,1540,37.8,7,0,0,0,0,0
2000,298.4,308.1,1279,53.1,9,0,0,0,0,0
2001,298.4,308.2,1604,34.9,11,0,0,0,0,0
2002,298.5,308.2,1654,27.1,13,0,0,0,0,0
2003,298.5,308.2,1564,37.5,15,0,0,0,0,0
2004,298.5,308.2,1451,47.5,18,0,0,0,0,0
2005,298.5,308.3,1504,38.0,20,0,0,0,0,0
2006,298.5,308.3,1381,50.5,22,0,0,0,0,0
2007,298.6,308.4,1562,34.4,25,0,0,0,0,0
2008,298.5,308.3,1811,24.7,27,0,0,0,0,0
2009,298.6,308.3,1717,28.7,29,0,0,0,0,0
2010,298.6,308.3,1278,60.5,32,0,0,0,0,0
2011,298.7,308.5,1616,30.2,34,0,0,0,0,0
2012,298.6,308.4,1397,46.4,36,0,0,0,0,0
2013,298.6,308.4,1485,42.9,38,0,0,0,0,0
2014,298.6,308.4,1310,59.7,40,0,0,0,0,0
2015,298.5,308.2,1301,66.3,42,0,0,1,0,0
2016,298.5,308.3,1458,44.0,44,0,0,0,0,0
2017,298.7,308.5,1483,42.5,46,0,0,0,0,0
2018,298.7,308.5,1375,46.4,48,0,0,0,0,0
2019,298.7,308.5,1660,27.0,50,0,0,0,0,0
2020,298.7,308.4,1560,33.3,53,0,0,0,0,0
2021,298.7,308.5,1480,42.2,58,0,0,0,0,0
2022,298.7,308.4,1373,46.9,60,0,0,0,0,0
2023,298.7,308.5,1444,54.2,62,0,0,0,0,0
2024,298.7,308.6,1722,24.7,64,0,0,0,0,0
2025,298.7,308.5,1469,39.9,67,0,0,0,0,0
2026,298.7,308.5,1360,52.9,69,0,0,0,0,0
2027,298.7,308.4,1750,25.8,72,0,0,0,0,0
2028,298.7,308.3,1349,46.6,74,0,0,0,0,0
2029,298.7,308.5,1668,35.2,77,0,0,0,0,0
2030,298.9,308.6,1400,49.5,79,0,0,0,0,0
2031,298.8,308.6,1331,62.8,81,0,0,0,0,0
2032,298.8,308.5,1444,42.2,83,0,0,0,0,0
2033,298.8,308.5,1359,47.6,85,0,0,0,0,0
2034,298.8,308.5,1425,47.4,90,0,0,0,0,0
2035,298.9,308.6,1469,34.2,93,0,0,0,0,0
2036,299.0,308.7,1892,22.8,96,0,0,0,0,0
2037,299.0,308.7,1940,19.9,98,0,0,0,0,0
2038,299.0,308.8,1405,55.2,103,0,0,0,0,0
2039,299.0,308.9,1449,39.6,105,0,0,0,0,0
2040,299.1,308.9,1686,29.6,108,0,0,0,0,0
2041,299.1,308.9,1680,27.2,110,0,0,0,0,0
2042,299.1,308.9,1397,52.4,112,0,0,0,0,0
2043,299.2,309.0,1597,30.3,115,0,0,0,0,0
2044,299.3,309.1,1470,41.1,118,0,0,0,0,0
2045,299.3,309.1,1703,31.3,120,0,0,0,0,0
2046,299.3,309.1,1388,45.5,123,0,0,0,0,0
2047,299.3,309.2,1775,24.2,125,0,0,0,0,0
2048,299.3,309.2,1465,41.5,127,0,0,0,0,0
2049,299.3,309.2,1586,37.9,129,0,0,0,0,0
2050,299.5,309.3,1675,29.2,132,0,0,0,0,0
2051,299.4,309.2,1470,44.4,135,0,0,0,0,0
2052,299.5,309.3,1477,40.4,138,0,0,0,0,0
2053,299.5,309.3,1382,61.0,140,0,0,0,0,0
2054,299.6,309.4,1605,29.8,142,0,0,0,0,0
2055,299.6,309.4,1643,32.9,145,0,0,0,0,0
2056,299.5,309.3,1333,54.1,147,0,0,0,0,0
2057,299.5,309.3,1520,42.3,149,0,0,0,0,0
2058,299.5,309.3,1902,24.0,151,0,0,0,0,0
2059,299.5,309.4,1386,44.4,154,0,0,0,0,0
2060,299.6,309.5,1803,27.7,159,0,0,0,0,0
2061,299.7,309.6,1359,50.7,161,0,0,0,0,0
2062,299.7,309.6,1477,42.7,163,0,0,0,0,0
2063,299.7,309.6,1321,53.4,166,0,0,0,0,0
2064,299.6,309.5,1453,41.4,168,0,0,0,0,0
2065,299.7,309.6,1419,45.1,170,0,0,0,0,0
2066,299.7,309.6,1512,36.2,172,0,0,0,0,0
2067,299.7,309.6,1553,36.8,174,0,0,0,0,0
2068,299.7,309.6,1534,39.1,176,0,0,0,0,0
2069,299.7,309.6,1553,41.0,179,0,0,0,0,0
2070,299.7,309.5,1352,49.7,184,0,0,0,0,0
2071,299.7,309.6,1313,60.0,186,0,0,0,0,0
2072,299.6,309.5,1570,35.5,189,0,0,0,0,1
2073,299.6,309.4,1677,31.1,191,0,0,0,0,0
2074,299.5,309.4,1602,31.5,193,0,0,0,0,0
2075,299.5,309.4,1390,58.8,195,0,0,0,1,0
2076,299.4,309.3,1544,36.0,197,0,0,0,0,0
2077,299.4,309.4,1701,31.2,199,0,0,0,0,0
2078,299.4,309.3,1692,28.4,201,0,0,0,0,0
2079,299.3,309.3,1523,37.9,204,0,0,0,0,0
2080,299.3,309.2,2280,15.4,207,0,0,0,0,0
2081,299.4,309.3,1485,47.1,209,0,0,0,0,0
2082,299.4,309.2,1513,36.1,212,0,0,0,0,0
2083,299.4,309.3,1743,28.2,0,0,0,0,0,0
2084,299.5,309.3,1442,46.2,5,0,0,0,0,0
2085,299.5,309.3,1462,46.7,7,0,0,0,0,0
2086,299.4,309.3,1439,49.7,9,0,0,0,0,0
2087,299.5,309.3,1577,36.6,14,0,0,0,0,0
2088,299.6,309.4,1331,46.4,16,0,0,0,0,0
2089,299.5,309.3,1941,22.5,18,0,0,0,0,0
2090,299.5,309.2,1393,47.3,20,0,0,0,0,0
2091,299.4,309.2,1433,42.1,22,0,0,0,0,0
2092,299.4,309.2,1444,48.2,24,0,0,0,0,0
2093,299.4,309.2,1564,39.0,26,0,0,0,0,0
2094,299.4,309.3,1377,43.6,28,0,0,0,0,0
2095,299.4,309.3,1525,41.5,30,0,0,0,0,0
2096,299.5,309.4,1387,56.2,32,0,0,0,0,0
2097,299.4,309.4,1326,47.5,35,0,0,0,0,0
2098,299.4,309.3,1401,59.0,38,0,0,0,0,0
2099,299.4,309.3,1596,31.8,40,0,0,0,0,0
2100,299.3,309.3,1471,46.0,42,0,0,0,0,0
2101,299.3,309.3,1528,37.8,45,0,0,0,0,0
2102,299.3,309.3,1325,62.0,47,0,0,0,0,0
2103,299.3,309.1,1376,46.7,49,0,0,0,0,0
2104,299.3,309.1,1600,35.3,52,0,0,0,0,0
2105,299.3,309.1,1495,44.0,55,0,0,0,0,0
2106,299.4,309.1,1645,28.6,57,0,0,0,0,0
2107,299.4,309.1,1417,47.3,59,0,0,0,0,0
2108,299.4,309.0,1415,51.7,62,0,0,0,0,0
2109,299.3,309.0,1496,43.4,67,0,0,0,0,0
2110,299.3,309.0,1508,35.0,70,0,0,0,0,0
2111,299.4,309.0,1436,47.9,75,0,0,0,0,0
2112,299.5,309.1,1852,22.6,77,0,0,0,0,0
2113,299.5,309.1,1863,22.5,79,0,0,0,0,0
2114,299.4,309.1,1373,44.1,81,0,0,0,0,0
2115,299.4,309.0,1404,47.3,86,0,0,0,0,0
2116,299.4,309.0,1381,44.9,88,0,0,0,0,0
2117,299.4,308.9,1762,29.3,91,0,0,0,0,0
2118,299.3,308.9,1429,43.0,96,0,0,0,0,0
2119,299.3,308.9,1858,24.7,101,0,0,0,0,0
2120,299.2,308.8,1908,21.3,104,0,0,0,0,0
2121,299.2,308.8,1503,37.4,109,0,0,0,0,0
2122,299.2,308.8,1523,38.9,112,0,0,0,0,0
2123,299.3,309.0,1491,38.4,115,0,0,0,0,0
2124,299.2,308.9,1430,39.1,117,0,0,0,0,0
2125,299.3,308.9,1258,69.4,119,0,0,1,0,0
2126,299.3,309.0,1449,46.5,121,0,0,0,0,0
2127,299.3,309.0,1425,40.6,123,0,0,0,0,0
2128,299.4,309.0,1800,24.3,128,0,0,0,0,0
2129,299.4,309.0,1607,33.7,130,0,0,0,0,0
2130,299.4,309.0,1391,58.2,135,0,0,0,0,0
2131,299.4,309.1,1432,45.4,137,0,0,0,0,0
2132,299.4,309.0,1660,28.4,139,0,0,0,0,0
2133,299.3,309.0,1732,29.7,141,0,0,0,0,0
2134,299.3,309.0,1473,46.3,146,0,0,0,0,0
2135,299.3,309.0,1511,47.8,148,0,0,0,0,0
2136,299.2,308.9,1588,41.5,150,0,0,0,0,0
2137,299.3,308.9,1623,31.1,152,0,0,0,0,0
2138,299.3,309.0,1734,30.6,154,0,0,0,0,0
2139,299.3,309.0,1415,47.6,156,0,0,0,0,0
2140,299.3,309.0,1419,46.6,158,0,0,0,0,0
2141,299.3,308.9,1577,34.9,160,0,0,0,0,0
2142,299.3,308.9,1376,60.3,163,0,0,0,0,0
2143,299.3,308.8,1442,49.0,165,0,0,0,0,0
2144,299.4,308.9,1451,40.5,168,0,0,0,0,0
2145,299.3,308.8,1550,45.8,170,0,0,0,0,0
2146,299.3,308.8,1647,32.9,172,0,0,0,0,0
2147,299.4,308.9,1550,33.7,174,0,0,0,0,0
2148,299.4,308.9,1583,34.1,176,0,0,0,0,0
2149,299.4,309.0,1613,32.2,178,0,0,0,0,0
2150,299.3,308.8,1636,35.5,180,0,0,0,0,0
2151,299.3,308.7,1289,51.5,185,0,0,0,0,0
2152,299.3,308.8,1648,28.4,188,0,0,0,0,0
2153,299.3,308.8,1397,45.4,191,0,0,0,0,0
2154,299.3,308.9,1767,24.8,196,0,0,0,0,0
2155,299.3,308.8,1341,47.7,199,0,0,0,0,0
2156,299.4,308.9,1457,41.5,201,0,0,0,0,0
2157,299.4,309.0,1939,19.8,204,0,0,0,0,0
2158,299.5,309.0,1399,49.7,207,0,0,0,0,0
2159,299.5,309.0,1602,31.3,210,0,0,0,0,0
2160,299.4,309.0,1507,41.0,213,0,0,0,0,0
2161,299.4,309.1,1464,40.5,215,0,0,0,0,0
2162,299.5,309.1,1336,42.1,217,0,0,0,0,0
2163,299.6,309.2,1422,39.8,219,0,0,0,0,0
2164,299.6,309.2,1540,36.7,221,0,0,0,0,0
2165,299.5,309.1,1476,47.8,223,0,0,0,0,0
2166,299.6,309.2,1867,23.4,225,1,0,0,0,0
2167,299.6,309.1,1588,41.3,0,0,0,0,0,0
2168,299.5,309.1,1420,49.5,5,0,0,0,0,0
2169,299.5,309.1,1415,49.2,8,0,0,0,0,0
2170,299.4,309.1,1500,43.3,10,0,0,0,0,0
2171,299.5,309.1,1502,44.6,13,0,0,0,0,0
2172,299.5,309.2,1816,23.0,15,0,0,0,0,0
2173,299.5,309.2,1495,41.6,17,0,0,0,0,0
2174,299.6,309.2,1572,33.4,20,0,0,0,0,0
2175,299.5,309.2,1590,35.9,22,0,0,0,0,0
2176,299.6,309.3,1387,48.3,25,0,0,0,0,0
2177,299.6,309.2,1393,47.7,28,0,0,0,0,0
2178,299.6,309.2,1602,37.3,31,0,0,0,0,0
2179,299.6,309.2,1601,33.3,33,0,0,0,0,0
2180,299.6,309.2,1597,36.3,35,0,0,0,0,0
2181,299.5,309.1,1548,44.3,40,0,0,0,0,0
2182,299.5,309.2,1314,61.8,45,0,0,0,0,0
2183,299.6,309.3,1577,39.8,48,0,0,0,0,0
2184,299.8,309.4,1475,43.4,51,0,0,0,0,0
2185,299.8,309.4,1630,32.4,53,0,0,0,0,0
2186,299.7,309.4,1445,42.9,55,0,0,0,0,0
2187,299.8,309.4,1439,47.4,57,0,0,0,0,0
2188,299.7,309.3,1420,44.1,60,0,0,0,0,0
2189,299.7,309.2,1554,41.6,62,0,0,0,0,0
2190,299.6,309.1,1471,44.3,67,0,0,0,0,0
2191,299.6,309.0,1648,33.6,70,0,0,0,0,0
2192,299.6,309.0,1472,48.8,72,0,0,0,0,0
2193,299.5,308.9,1448,42.9,74,0,0,0,0,0
2194,299.6,308.9,1568,35.3,77,0,0,0,0,0
2195,299.6,308.9,1613,30.8,80,0,0,0,0,0
2196,299.7,308.9,1551,35.4,82,0,0,0,0,0
2197,299.7,309.0,1412,49.2,85,0,0,0,0,0
2198,299.7,308.9,1478,41.0,87,0,0,0,0,0
2199,299.8,309.1,1268,58.0,90,0,0,0,0,0
2200,299.8,309.1,1546,35.6,93,0,0,0,0,0
2201,299.8,309.0,1567,36.1,95,0,0,0,0,0
2202,299.9,309.2,1548,35.7,97,0,0,0,0,0
2203,299.8,309.0,1614,30.8,100,0,0,0,0,0
2204,299.7,309.1,1352,46.1,102,0,0,0,0,0
2205,299.9,309.2,1624,34.6,105,0,0,0,0,0
2206,299.9,309.2,1436,52.0,107,0,0,0,0,0
2207,299.8,309.2,1591,37.5,109,0,0,0,0,0
2208,299.8,309.2,1435,42.6,111,0,0,0,0,0
2209,299.8,309.3,1386,49.4,116,0,0,0,0,0
2210,299.7,309.2,1401,54.1,118,0,0,0,0,0
2211,299.6,309.0,1245,64.0,120,0,0,0,0,0
2212,299.7,309.1,1475,40.0,123,0,0,0,0,0
2213,299.7,309.1,1473,39.4,125,0,0,0,0,0
2214,299.7,309.2,1355,44.8,127,0,0,0,0,0
2215,299.7,309.2,1468,49.6,132,0,0,0,0,0
2216,299.7,309.2,1645,30.8,137,0,0,0,0,0
2217,299.7,309.1,1347,55.3,139,0,0,0,0,0
2218,299.7,309.1,1713,33.5,141,0,0,0,0,0
2219,299.6,309.1,1435,48.4,143,0,0,0,0,0
2220,299.6,309.0,1736,26.1,146,0,0,0,0,0
2221,299.6,309.0,1372,60.4,149,0,0,0,0,0
2222,299.7,309.0,1605,33.0,151,0,0,0,0,0
2223,299.6,309.0,1413,48.5,153,0,0,0,0,0
2224,299.7,309.0,1645,31.9,155,0,0,0,0,0
2225,299.7,309.0,1465,49.0,158,0,0,0,0,0
2226,299.6,308.9,1685,27.8,161,0,0,0,0,0
2227,299.5,308.8,1965,20.4,164,0,0,0,0,0
2228,299.4,308.6,1542,41.8,166,0,0,0,0,0
2229,299.4,308.7,1681,30.8,171,0,0,0,0,0
2230,299.5,308.7,1446,45.7,173,0,0,0,0,0
2231,299.4,308.6,1415,56.4,175,0,0,0,0,0
2232,299.5,308.6,1672,30.5,177,0,0,0,0,0
2233,299.5,308.7,2549,13.0,179,0,0,1,0,0
2234,299.4,308.6,1492,40.5,181,0,0,0,0,0
2235,299.4,308.6,1455,42.7,183,0,0,0,0,0
2236,299.3,308.5,1422,43.1,186,0,0,0,0,0
2237,299.3,308.6,1403,50.6,189,0,0,0,0,0
2238,299.3,308.6,1474,49.6,191,0,0,0,0,0
2239,299.2,308.6,1381,50.0,193,0,0,0,0,0
2240,299.2,308.5,1457,44.7,195,0,0,0,0,0
2241,299.2,308.4,1711,28.9,197,0,0,0,0,0
2242,299.2,308.4,1667,29.0,199,0,0,0,0,0
2243,299.2,308.4,1465,35.0,201,0,0,0,0,0
2244,299.3,308.4,1542,37.5,203,1,0,0,0,0
2245,299.3,308.4,1438,42.3,0,0,0,0,0,0
2246,299.3,308.4,1406,47.4,3,0,0,0,0,0
2247,299.2,308.4,1396,48.5,5,0,0,0,0,0
2248,299.3,308.5,1304,60.6,8,0,0,0,0,0
2249,299.2,308.5,1442,46.5,11,0,0,0,0,0
2250,299.2,308.4,1396,48.7,13,0,0,0,0,0
2251,299.1,308.3,1424,43.4,16,0,0,0,0,0
2252,299.1,308.3,1451,42.8,21,0,0,0,0,0
2253,299.2,308.4,1386,54.1,26,0,0,0,0,0
2254,299.1,308.3,1325,46.9,28,0,0,0,0,0
2255,299.1,308.3,1559,33.7,30,0,0,0,0,0
2256,299.1,308.3,1489,38.1,32,0,0,0,0,0
2257,299.1,308.3,1892,25.2,34,0,0,0,0,0
2258,299.1,308.2,1319,60.3,36,0,0,0,0,0
2259,299.1,308.3,1431,52.3,38,0,0,0,0,0
2260,299.1,308.3,1521,36.5,40,0,0,0,0,0
2261,299.1,308.2,1435,45.2,45,0,0,0,0,0
2262,299.1,308.3,1533,42.4,48,0,0,0,0,0
2263,299.2,308.4,1529,43.0,50,0,0,0,0,0
2264,299.2,308.4,1415,43.5,53,0,0,0,0,0
2265,299.2,308.4,1330,51.2,56,0,0,0,0,0
2266,299.2,308.5,1381,60.6,59,0,0,0,0,0
2267,299.2,308.5,1370,52.4,61,0,0,0,0,0
2268,299.2,308.5,1438,46.6,63,0,0,0,0,0
2269,299.3,308.6,1314,48.2,65,0,0,0,0,0
2270,299.3,308.6,1437,48.1,67,0,0,0,0,0
2271,299.2,308.5,1821,26.1,69,0,0,0,0,0
2272,299.3,308.6,1448,52.1,71,0,0,0,0,0
2273,299.3,308.5,1589,32.7,74,0,0,0,0,0
2274,299.3,308.6,1520,33.7,76,0,0,0,0,0
2275,299.3,308.6,1605,37.0,78,0,0,0,0,0
2276,299.3,308.7,1393,54.2,80,0,0,0,0,0
2277,299.3,308.7,1408,44.4,82,0,0,0,0,0
2278,299.3,308.7,1459,35.6,87,0,0,0,0,0
2279,299.4,308.7,1525,39.0,90,0,0,0,0,0
2280,299.4,308.8,1390,57.0,92,0,0,0,0,0
2281,299.3,308.7,1536,38.9,94,0,0,0,0,0
2282,299.4,308.7,1459,47.6,96,0,0,0,0,0
2283,299.2,308.5,1387,51.1,98,0,0,0,0,0
2284,299.2,308.5,1378,53.4,100,0,0,0,0,0
2285,299.4,308.7,1381,56.7,102,0,0,0,0,0
2286,299.4,308.7,1289,60.5,104,0,0,0,0,0
2287,299.4,308.6,1746,26.8,107,0,0,0,0,0
2288,299.4,308.6,1541,39.1,109,0,0,0,0,0
2289,299.4,308.7,1504,37.8,112,0,0,0,0,0
2290,299.5,308.7,1321,51.9,114,0,0,0,0,0
2291,299.5,308.8,1886,20.9,117,0,0,0,0,0
2292,299.6,308.9,1422,53.2,120,0,0,0,0,0
2293,299.5,308.9,1520,38.3,122,0,0,0,0,0
2294,299.4,308.8,1627,32.6,124,0,0,0,0,0
2295,299.4,308.7,1512,37.2,126,0,0,0,0,0
2296,299.4,308.7,1553,42.7,128,0,0,0,0,0
2297,299.3,308.7,1802,26.0,130,0,0,0,0,0
2298,299.3,308.6,1482,37.6,132,0,0,0,0,0
2299,299.4,308.7,1446,62.9,134,0,0,1,0,0
2300,299.3,308.6,1371,50.5,136,0,0,0,0,0
2301,299.2,308.6,1586,35.7,138,0,0,0,0,0
2302,299.2,308.5,1515,39.8,141,0,0,0,0,0
2303,299.2,308.5,1374,53.6,143,0,0,0,0,0
2304,299.1,308.5,1455,39.8,145,0,0,0,0,0
2305,299.2,308.5,1342,47.5,147,0,0,0,0,0
2306,299.1,308.6,1260,57.8,152,0,0,0,0,0
2307,299.0,308.5,1623,33.5,154,0,0,0,0,0
2308,299.1,308.5,1371,55.5,159,0,0,0,0,0
2309,299.1,308.6,1611,31.4,161,0,0,0,0,0
2310,299.0,308.4,1535,47.5,163,0,0,0,0,0
2311,299.1,308.6,1491,38.5,166,0,0,0,0,0
2312,299.1,308.6,1441,36.2,169,0,0,0,0,0
2313,299.1,308.8,1725,26.6,172,0,0,0,0,0
2314,299.2,308.9,1368,47.2,175,0,0,0,0,0
2315,299.2,308.9,1526,37.9,177,0,0,0,0,0
2316,299.2,308.8,1542,39.2,179,0,0,0,0,0
2317,299.2,308.8,1605,31.1,181,0,0,0,0,0
2318,299.2,308.8,1405,51.4,183,0,0,0,0,0
2319,299.2,308.8,1700,33.5,185,0,0,0,0,0
2320,299.2,308.8,1440,39.1,188,0,0,0,0,0
2321,299.2,308.8,1314,52.5,193,0,0,0,0,0
2322,299.2,308.7,1514,41.9,196,0,0,0,0,0
2323,299.2,308.7,1401,47.0,198,0,0,0,0,0
2324,299.3,308.8,1636,29.9,201,0,0,0,0,0
2325,299.3,308.8,1603,33.9,203,0,0,0,0,0
2326,299.4,308.7,1487,52.6,205,0,0,0,0,0
2327,299.3,308.7,1420,50.3,208,0,0,0,0,0
2328,299.3,308.7,1579,36.3,211,0,0,0,0,0
2329,299.3,308.7,1484,40.5,213,0,0,0,0,0
2330,299.3,308.7,1390,49.3,215,0,0,0,0,0
2331,299.3,308.6,1384,53.6,218,0,0,0,1,0
2332,299.2,308.5,1378,50.4,220,0,0,0,1,0
2333,299.2,308.5,1445,45.2,222,0,0,0,0,0
2334,299.2,308.4,1445,43.5,224,0,0,0,0,0
2335,299.2,308.4,1509,39.4,0,0,0,0,0,0
2336,299.2,308.4,1434,46.8,2,0,0,0,0,0
2337,299.2,308.4,1877,23.9,4,0,0,0,0,0
2338,299.3,308.3,1651,28.0,6,0,0,0,0,0
2339,299.2,308.2,1466,41.3,8,0,0,0,0,0
2340,299.1,308.1,1479,40.7,10,0,0,0,0,0
2341,299.1,308.2,1409,46.4,12,0,0,0,0,0
2342,299.2,308.2,1674,28.2,14,0,0,0,0,0
2343,299.1,308.3,1305,61.4,17,0,0,0,0,0
2344,299.2,308.3,1755,26.4,19,0,0,0,0,0
2345,299.2,308.4,1475,38.7,22,0,0,0,0,0
2346,299.2,308.4,1402,47.7,24,0,0,0,0,0
2347,299.2,308.3,1410,43.0,26,0,0,0,0,0
2348,299.2,308.4,1436,41.8,28,0,0,0,0,0
2349,299.3,308.5,1386,42.2,30,0,0,0,0,0
2350,299.3,308.6,1744,26.4,33,0,0,0,0,0
2351,299.2,308.4,1393,48.4,35,0,0,0,0,0
2352,299.3,308.5,1422,45.4,37,0,0,0,0,0
2353,299.2,308.4,1841,22.8,40,0,0,0,0,0
2354,299.3,308.6,1433,37.7,42,0,0,0,0,0
2355,299.3,308.5,1305,60.6,44,0,0,0,0,0
2356,299.3,308.6,1498,39.5,47,0,0,0,0,0
2357,299.3,308.5,1772,26.1,52,0,0,0,0,0
2358,299.2,308.4,1381,42.5,54,0,0,0,0,0
2359,299.3,308.5,1413,38.5,57,0,0,0,0,0
2360,299.2,308.4,1388,53.2,59,0,0,0,0,0
2361,299.2,308.6,1631,35.4,64,0,0,0,0,0
2362,299.3,308.6,1520,41.4,67,0,0,0,0,0
2363,299.3,308.5,1510,45.4,72,0,0,0,0,0
2364,299.2,308.5,1366,49.7,74,0,0,0,0,0
2365,299.4,308.5,1845,22.9,76,0,0,0,0,0
2366,299.3,308.5,1485,44.7,78,0,0,0,0,0
2367,299.3,308.5,1496,39.4,80,0,0,0,0,0
2368,299.3,308.4,1468,42.2,83,0,0,0,0,0
2369,299.2,308.4,1856,22.7,86,0,0,0,0,0
2370,299.2,308.4,1620,34.1,89,0,0,0,0,0
2371,299.3,308.5,1409,44.8,91,0,0,0,0,0
2372,299.3,308.5,1404,49.4,93,0,0,0,0,0
2373,299.2,308.4,1350,51.3,96,0,0,0,0,0
2374,299.2,308.4,1538,38.0,98,0,0,0,0,0
2375,299.2,308.4,1476,32.7,101,0,0,0,0,0
2376,299.2,308.3,1364,51.8,104,0,0,0,0,0
2377,299.2,308.3,1582,45.5,107,0,0,0,0,0
2378,299.1,308.2,1348,56.1,110,0,0,0,0,0
2379,299.1,308.2,1450,46.1,112,0,0,0,0,0
2380,299.0,308.1,1242,60.9,117,0,0,0,0,0
2381,299.1,308.2,1493,34.9,119,0,0,0,0,0
2382,299.1,308.3,1601,31.4,121,0,0,0,0,0
2383,299.1,308.2,1568,33.3,123,0,0,0,0,0
2384,299.1,308.3,1506,38.0,125,0,0,0,0,0
2385,299.1,308.3,1524,34.1,128,0,0,0,0,0
2386,299.1,308.4,1543,37.9,130,0,0,0,0,0
2387,299.2,308.5,1474,47.2,132,0,0,0,0,0
2388,299.2,308.5,1526,37.3,135,0,0,0,0,0
2389,299.2,308.5,1867,27.0,138,0,0,0,0,0
2390,299.2,308.5,1487,41.2,140,0,0,0,0,0
2391,299.2,308.4,1580,32.6,142,0,0,0,0,0
2392,299.2,308.5,1340,50.0,144,0,0,0,0,0
2393,299.2,308.5,1544,41.6,146,0,0,0,0,0
2394,299.2,308.5,1488,40.3,148,0,0,0,0,0
2395,299.2,308.5,1742,28.9,150,0,0,0,0,0
2396,299.1,308.5,1592,34.2,153,0,0,0,0,0
2397,299.2,308.6,1582,38.8,156,0,0,0,0,0
2398,299.2,308.5,1490,43.2,158,0,0,0,0,0
2399,299.2,308.5,1594,35.8,160,0,0,0,0,0
2400,299.2,308.6,1462,55.0,163,0,0,0,0,0
2401,299.2,308.6,1367,47.6,168,0,0,0,0,0
2402,299.2,308.7,1325,51.0,171,0,0,0,0,0
2403,299.2,308.7,1448,51.4,173,0,0,0,0,0
2404,299.1,308.7,2008,20.3,178,0,0,0,0,0
2405,299.1,308.7,1498,38.9,181,0,0,0,0,0
2406,299.1,308.6,1437,41.6,183,0,0,0,0,0
2407,299.1,308.6,1499,45.1,185,0,0,0,0,0
2408,299.0,308.4,1356,52.6,188,0,0,0,0,0
2409,299.1,308.5,1539,46.8,190,0,0,0,0,0
2410,299.1,308.5,1689,32.1,192,0,0,0,0,0
2411,299.0,308.5,1559,38.1,194,0,0,0,0,0
2412,299.1,308.6,1408,46.7,196,0,0,0,0,0
2413,299.0,308.5,1886,23.0,198,0,0,0,0,0
2414,299.1,308.5,1415,43.4,0,0,0,0,0,0
2415,299.1,308.5,1587,35.6,2,0,0,0,0,0
2416,299.0,308.4,1571,38.6,5,0,0,0,0,0
2417,298.9,308.3,1576,36.6,7,0,0,0,0,0
2418,298.9,308.3,1660,34.4,9,0,0,0,0,0
2419,298.9,308.2,1328,49.2,11,0,0,0,0,0
2420,298.8,308.2,1450,44.7,14,0,0,0,0,0
2421,298.9,308.2,2384,15.0,19,0,0,0,0,0
2422,298.8,308.2,1443,53.4,21,0,0,0,0,0
2423,298.9,308.2,2022,20.0,23,0,0,0,0,0
2424,298.9,308.2,1828,23.8,26,0,0,0,0,0
2425,298.8,308.1,1472,53.5,28,0,0,0,0,0
2426,298.9,308.2,1372,63.6,30,0,0,1,0,0
2427,298.9,308.3,1855,23.8,33,0,0,0,0,0
2428,299.0,308.3,1377,47.2,35,0,0,0,0,0
2429,298.9,308.3,1432,48.9,38,0,0,0,0,0
2430,298.9,308.2,1335,47.8,40,0,0,0,0,0
2431,298.9,308.2,1411,51.3,43,0,0,0,0,0
2432,298.9,308.2,1510,43.5,46,0,0,0,0,0
2433,299.0,308.3,1441,44.0,48,0,0,0,0,0
2434,299.0,308.2,1358,42.7,50,0,0,0,0,0
2435,298.9,308.2,1686,30.4,53,0,0,0,0,0
2436,299.0,308.2,1662,30.4,55,0,0,0,0,0
2437,299.1,308.3,1426,40.1,60,0,0,0,0,0
2438,299.1,308.4,1330,53.6,62,0,0,0,0,0
2439,299.1,308.4,1693,31.6,65,0,0,0,0,0
2440,299.1,308.4,1426,47.9,67,0,0,0,0,0
2441,299.1,308.5,1676,31.0,69,0,0,0,0,0
2442,299.1,308.4,1332,51.7,71,0,0,0,0,0
2443,299.1,308.5,1647,35.0,74,0,0,0,0,0
2444,299.2,308.6,1267,68.2,76,0,0,1,0,0
2445,299.2,308.7,1375,55.1,78,0,0,0,0,0
2446,299.3,308.6,1422,48.9,83,0,0,0,0,0
2447,299.3,308.7,1408,48.7,85,0,0,0,0,0
2448,299.4,308.9,1440,42.5,87,0,0,0,0,0
2449,299.3,308.8,1772,25.2,89,0,0,0,0,0
2450,299.2,308.7,1492,37.8,91,0,0,0,0,0
2451,299.2,308.7,1650,30.5,93,0,0,0,0,0
2452,299.1,308.6,2329,14.6,95,0,0,0,0,0
2453,299.0,308.6,1648,30.8,98,0,0,0,0,0
2454,299.0,308.6,1653,31.7,100,0,0,0,0,0
2455,299.0,308.6,1946,22.3,102,0,0,0,0,0
2456,299.1,308.6,1555,36.6,104,0,0,0,0,0
2457,299.0,308.6,1661,32.2,106,0,0,0,0,0
2458,299.0,308.6,1434,45.9,108,0,0,0,0,0
2459,299.0,308.6,1297,54.2,110,0,0,0,0,0
2460,299.0,308.6,1466,46.4,112,0,0,0,0,0
2461,298.9,308.6,1517,39.8,114,0,0,0,0,0
